global_idx,sub_idx,frame_idx,name,top_sc_px,bot_sc_px,end_ed_px,sc_thickness_mm,ed_thickness_mm,total_thickness_mm,surface_disp_mm
473,4,73,4_73,89.0185546875,99.0771484375,127.2412109375,0.05029296875,0.1408203125,0.19111328125,0.0829833984375
474,4,74,4_74,90.52734375,98.57421875,128.75,0.040234375,0.15087890625,0.19111328125,0.09052734375
475,4,75,4_75,89.0185546875,99.0771484375,125.732421875,0.05029296875,0.1332763671875,0.1835693359375,0.0829833984375
476,4,76,4_76,89.0185546875,99.0771484375,129.755859375,0.05029296875,0.1533935546875,0.2036865234375,0.0829833984375
477,4,77,4_77,88.515625,98.57421875,129.2529296875,0.05029296875,0.1533935546875,0.2036865234375,0.08046875
478,4,78,4_78,90.52734375,99.580078125,126.73828125,0.045263671875,0.135791015625,0.1810546875,0.09052734375
479,4,79,4_79,89.0185546875,98.57421875,126.2353515625,0.0477783203125,0.1383056640625,0.186083984375,0.0829833984375
480,4,80,4_80,89.0185546875,98.0712890625,126.73828125,0.045263671875,0.1433349609375,0.1885986328125,0.0829833984375
481,4,81,4_81,89.0185546875,98.0712890625,127.2412109375,0.045263671875,0.145849609375,0.19111328125,0.0829833984375
482,4,82,4_82,89.521484375,98.0712890625,124.7265625,0.0427490234375,0.1332763671875,0.176025390625,0.085498046875
483,4,83,4_83,88.515625,98.0712890625,129.755859375,0.0477783203125,0.1584228515625,0.206201171875,0.08046875
484,4,84,4_84,88.515625,98.57421875,127.2412109375,0.05029296875,0.1433349609375,0.1936279296875,0.08046875
485,4,85,4_85,90.0244140625,98.57421875,123.720703125,0.0427490234375,0.125732421875,0.1684814453125,0.0880126953125
486,4,86,4_86,88.515625,97.568359375,129.2529296875,0.045263671875,0.1584228515625,0.2036865234375,0.08046875
487,4,87,4_87,87.509765625,98.0712890625,125.732421875,0.0528076171875,0.1383056640625,0.19111328125,0.075439453125
488,4,88,4_88,88.0126953125,98.0712890625,127.744140625,0.05029296875,0.1483642578125,0.1986572265625,0.0779541015625
489,4,89,4_89,88.515625,98.0712890625,127.2412109375,0.0477783203125,0.145849609375,0.1936279296875,0.08046875
490,4,90,4_90,87.509765625,98.0712890625,127.2412109375,0.0528076171875,0.145849609375,0.1986572265625,0.075439453125
491,4,91,4_91,88.0126953125,98.0712890625,125.2294921875,0.05029296875,0.135791015625,0.186083984375,0.0779541015625
492,4,92,4_92,87.509765625,98.0712890625,126.73828125,0.0528076171875,0.1433349609375,0.196142578125,0.075439453125
493,4,93,4_93,89.0185546875,98.0712890625,125.2294921875,0.045263671875,0.135791015625,0.1810546875,0.0829833984375
494,4,94,4_94,88.0126953125,98.0712890625,124.7265625,0.05029296875,0.1332763671875,0.1835693359375,0.0779541015625
495,4,95,4_95,89.0185546875,98.0712890625,126.2353515625,0.045263671875,0.1408203125,0.186083984375,0.0829833984375
496,4,96,4_96,89.0185546875,98.0712890625,127.744140625,0.045263671875,0.1483642578125,0.1936279296875,0.0829833984375
497,4,97,4_97,88.515625,98.0712890625,126.2353515625,0.0477783203125,0.1408203125,0.1885986328125,0.08046875
498,4,98,4_98,89.0185546875,98.0712890625,126.73828125,0.045263671875,0.1433349609375,0.1885986328125,0.0829833984375
499,4,99,4_99,89.521484375,98.0712890625,125.732421875,0.0427490234375,0.1383056640625,0.1810546875,0.085498046875
500,4,100,4_100,88.515625,98.0712890625,127.2412109375,0.0477783203125,0.145849609375,0.1936279296875,0.08046875
